696,07-06-2020,"14 KABI TIRTHA SARANI
KHIDIRPORE
KHIDIRPORE700023",75,9,Khidderpore,The flat itself,5
697,07-06-2020,"1B Hospital Lane,
KOLKATA
ASHIRWADKUNJ - 700022",75,9,Khidderpore,The premises itself,5
698,07-06-2020,"WATGUNGE P S
WATGUNGE P S700023",75,9,,"The concerned
building",5
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
699,07-06-2020,"2/4B BHUKAILASH ROAD
PS EKBALPORE KOLKATA
EKBALPORE700023",77,9,Khidderpore,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",5
700,07-06-2020,"36A EKBALPUR Lane
KOLKATA700023",78,9,Khidderpore,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",5
701,07-06-2020,"CISF UNIT KOPT CISF
UNIT KOPT700043",80,9,BNR Bhutghat,"The concerned
building",5
702,07-06-2020,"3 A PRITAMBAR GHATAK
LANE CHETLA
KOLKATA700027",82,9,Chetla,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",5
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
703,07-06-2020,"NEW ALIPORE 69 F
BLOCK D NEW
ALIPORE700053",81,10,New Alipore,The flat itself,5
704,07-06-2020,"111 A BOSE PUKUR
ROAD TILJALA
TILJALA700039",91,10,Kasba,"The affected
flat/the
standalone house",5
705,07-06-2020,"188/44B PRINCE ANWAR
SAHA ROAD
KOLKATA700045",93,10,Tollygunge,The premises itself,5
706,07-06-2020,"SC MALLICK RD
JADAVPUR SC MALLICK
RD JADAVPUR700032",93,10,,"The concerned
barrack",5
707,07-06-2020,"RAJA SC MALLICK RD
JADAVPUR RAJASC
MALLICK RD
JADAVPUR700032",93,10,,"The concerned
barrack",5
708,07-06-2020,"87 Nabanagar jadavpur
700032",96,10,Jadavpur,The premises itself,5
709,07-06-2020,"K 69 BOSE PARA ROAD
GARIA KOLKATA
GARIA700084",111,11,Garia,The premises itself,5
710,07-06-2020,"B-190 B P TOWNSHIP
PANCHASAYAR KOLKATA
PANCHASAYAR700094",101,12,Panchasayar,The flat itself,5
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
711,07-06-2020,"16 B CENTRAL PARK
EAST PS JADAVPUR
KOLKATA700032",102,12,Jadavpur,The premises itself,5
712,07-06-2020,"4/112 NELINAGAR
HALTU HIGH SCHOOL
FOR BOY
KOLKATA700078",105,12,Haltu,The premises itself,5
713,07-06-2020,"HARIDEBPUR
HARIDEBPUR700104",115,13,,"The affected
flat/the
standalone house",5
714,07-06-2020,"227/N/1B PARUI DAS
PARA ROAD NABAPALLY
TOWN BEHALA 700061",129,14,Behala,The premises itself,5
715,07-06-2020,"261 J Paharpur Road
AKHOYKANAN GARDEN
REACH TOWN700024",133,15,Garden Reach,The premises itself,5
716,07-06-2020,"G 367 K ALIF NAGAR
LANE GARDEN
REACH700024",134,15,Garden Reach,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",5
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
717,07-06-2020,"KOLKATA WESTBENGAL
KOLKATA700084",,,,"The affected
flat/the
standalone house",5
718,08-06-2020,"96 22 YAMUNA SAHA
COSSIPUR 700002",1,1,Chitpur,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",4
719,08-06-2020,"1/2C PRANNATH
CHOWDHURY LANE
COSSIPORE 700002",1,1,Chitpur,The premises itself,4
720,08-06-2020,"488 RABINDRA SARANI,
Kol - 5",8,1,Sovbazar,The premises itself,4
721,08-06-2020,"11/4 A BALARAM GHOSH
STREET 700004",10,2,Shyambazar,The flat itself,4
722,08-06-2020,"22A RAMDHAN MITRA
LANE SHYAMPUKUR, Kol -
4",10,2,Shyambazar,The flat itself,4
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
723,08-06-2020,"20D HALDER BAGAN
LANE KOLKATA 700004",12,2,Shyambazar,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",4
724,08-06-2020,"16A MOHAN LAL MITRA
LANE SHYAMBAZAR
700004",12,2,Shyambazar,The premises itself,4
725,08-06-2020,"243A/H/19 ACHARYA
PRAFULLA CHANDRA
ROAD BEDON STREET
700006",15,2,Manicktola,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",4
726,08-06-2020,"13/10 HAZI ZAKARIA
LANE BEADON STREET
700006",15,2,Manicktala,The premises itself,4
727,08-06-2020,"6A,SOVABAZAR ST Kol -
700005",19,2,Sovbazar,The flat itself,4
728,08-06-2020,"4 BABURAM GHOSH
LANE KOLKATA 700005",20,2,Nimtala,The premises itself,4
729,08-06-2020,"4 BABURAM GHOSH
LANE KOLKATA 700005",20,2,Ahiritola,The premises itself,4
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
730,08-06-2020,"4 BABURAM GHOSH
LANE KOLKATA 700005",20,2,Ahiritola,"The premises
itselft",4
731,08-06-2020,"245/A MANIKTALA MAIN
ROAD, Kol - 54",29,3,Bagmari,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",4
732,08-06-2020,"ROHINI COMPLEX
KOLKATA 700105",32,3,Ultadanga,The flat itself,4
733,08-06-2020,"E.S.I HOSPITAL FL-4, TYPE-
II
kolkata - 700054",32,3,Ultadanga,The flat itself,4
734,08-06-2020,"24E DR. PANCHANAN
MITRA LANE
Kolkata - 700085",34,3,Beliaghata,The flat itself,4
735,08-06-2020,"165/A/1 BELIAGHATA
MAIN ROAD KOLKATA
700015",35,3,Sarkarbazar,The premises itself,4
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
736,08-06-2020,"166E BELEGHATA MAIN
ROAD, Kol - 82",35,3,Beliaghata,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",4
737,08-06-2020,"6 kalikrishna tagore
street. Kol - 7",24,4,Ganesh Talkies,The premises itself,4
738,08-06-2020,"6 K K TAGORE STREET,
Kol - 7",24,4,Ganesh Talkies,The premises itself,4
739,08-06-2020,"6 K K TAGORE STREET,
Kol - 7",24,4,Ganesh Talkies,The premises itself,4
740,08-06-2020,"44/1 HARITAKI BAGAN
LANE BEADON STREET
KOLKATA 700006",27,4,"Manicktala
Bazar",The premises itself,4
741,08-06-2020,"3 chatterjee lane kolkata -
700027",40,5,College Street,The premises itself,4
742,08-06-2020,"33A, TARA CHAND DUTTA
STREET, Kol - 73",43,5,Bowbazar,The flat itself,4
743,08-06-2020,"26 1D SASHI BHUSAN
DEY STREET 700012",50,5,Muchipara,The flat itself,4
744,08-06-2020,"90 A TALTALA LANE P O
ENTALLY KOLKATA
700014",53,6,Taltala,"The affected
flat/the
standalone house",4
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
745,08-06-2020,"155A AJC BOSE ROAD
KOLKATA KOLKATA
700014",54,6,Moulali,The flat itself,4
746,08-06-2020,"122/1 DR LALMOHAN
BHATTACHARJEE ROAD
KOLKATA KOLKATA
700014",55,6,Entally,"The affected
flat/the
standalone house",4
747,08-06-2020,"86 RIPON STREET
KOLKATA KOLKATS
700015",62,6,Park Street,The flat itself,4
748,08-06-2020,"7/H/67 KAMARDANGA
ROAD ENTALLY 700049",56,7,Entally,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",4
749,08-06-2020,"52 FPOTTERY
ROADTANGRA 700015",56,7,Tangra,The premises itself,4
750,08-06-2020,5 Pagladanga 1ST LANE,57,7,Tangra,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",4
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
751,08-06-2020,5 Pagladanga 1ST LANE,57,7,Tangra,The premises itself,4
752,08-06-2020,44 H 8 D C DEY ROAD,57,7,Tangra,"Adjacent common passage
of affected but including
toilet and water source of
the slum",4
753,08-06-2020,44 H 8 D C DEY ROAD,57,7,Tangra,"Adjacent common passage
of affected but including
toilet and water source of
the slum",4
754,08-06-2020,5 Pagladanga 1ST LANE,57,7,Tangra,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",4
755,08-06-2020,"16 2 H 13 SHIB TALA
LANE Entally KOL 700015",57,7,Tangra,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",4
756,08-06-2020,"63/2 Christopher Road,
Kol - 700046",58,7,Tangra,The premises itself,4
757,08-06-2020,Silver Spring,58,7,Tangra,The flat itself,4
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
758,08-06-2020,"8 GOBINDA KHATICK
ROAD KOLKATA 700046",58,7,Tangra,The premises itself,4
759,08-06-2020,"2 Dhapa Road, Kol - 105",58,7,Dhapa,The premises itself,4
760,08-06-2020,"13/2 MAHENDRA ROY
LANE TOPSIA 700046",59,7,Tangra,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",4
761,08-06-2020,"12/A RAICHARAN PAL
LANE TOPSIA 700046",59,7,Tangra,The flat itself,4
762,08-06-2020,"9B COLLIN LANE
PARKSTREET KMC 700016",63,7,Park Street,The premises itself,4
763,08-06-2020,"1/A JAMADAR KHAN
LANE KARAYA POLICE
STATION KOLKATA
700019",65,7,Kareya,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",4
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
764,08-06-2020,"29/C/H/8 PALM AVENU,
BALLYGUNGE
kolkata - 700019",65,7,"Ballygunge
Phari","Adjacent common
passage of
affected but
including toilet
and water source
of the slum",4
765,08-06-2020,"16 TILJALA ROAD
GOBINDA KHATICK ROAD
KOL 700046",66,7,Tiljala,"The affected
flat/the
standalone house",4
766,08-06-2020,"49E,TOPSIA ROAD, Kol -
46",66,7,Topsia,The premises itself,4
767,08-06-2020,"29 A G J KHAN ROAD, Kol -
39",66,7,G J Khan Road,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",4
768,08-06-2020,"17 F BALLYGUNGE
STATION RD KOL 700019",68,8,Ballygunge,The premises itself,4
769,08-06-2020,"138 s p mukherjee roadm
Kol - 26
kolkata - 700026",83,8,Bhowanipore,The premises itself,4
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
770,08-06-2020,"99 sarat bose rd kolkata -
700026",84,8,Hazra Road,The premises itself,4
771,08-06-2020,"STAFF QUARTER, RKMSP,
99, SARAT BOSE ROAD,
KOLKATA 700026",84,8,Lansdowne,The premises itself,4
772,08-06-2020,"STAFF QUARTER, RKMSP,
99, SARAT BOSE ROAD,
KOLKATA 700026",84,8,Lansdowne,"The concerned
building",4
773,08-06-2020,"17T DOVER TERRECE
700019",85,8,Ballygunge,The premises itself,4
774,08-06-2020,"17T DOVER TERRECE
700019",85,8,Ballygunge,The premises itself,4
775,08-06-2020,"33 B MONOHAR PUKUR
ROAD",85,8,"Deshapriya
Park","The affected
flat/the
standalone house",4
776,08-06-2020,"17T DOVER TERRECE
700019",85,8,Ballygunge,The premises itself,4
777,08-06-2020,"37 GARCHA ROAD
KOLKATA 700019",86,8,Ballygunge,The flat itself,4
778,08-06-2020,"44A TOLLYGUNGE ROAD
KALIGHAT 700026",88,8,Mudiali,"The affected
flat/the
standalone house",4
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
779,08-06-2020,"102 H 7 TOLLYGUNGE
ROAD KALIGHAT
SAHANAGAR KOLKATA
700026",88,8,Rashbehari,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",4
780,08-06-2020,"Flat- 1, 200X, Metro
Railway Officer Flat SP
Mukherjee Road Mudiali,
kolkata- 700 026",88,8,Mudiali,The flat itself,4
781,08-06-2020,32 PANCHANANTALA RD,90,8,Golpark,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",4
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
782,08-06-2020,32 PANCHANANTALA RD,90,8,Golpark,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",4
783,08-06-2020,"247 J C BOSE ROAD PS
ALIPUR ALIPUR 700027",71,9,PTS,"The concerned
building",4
784,08-06-2020,"247 AJC BOSE ROAD PS
ALIPUR 700027",71,9,PTS,"The concerned
building",4
785,08-06-2020,"247A J C BOSE ROAD PS
ALIPUR 700027",71,9,PTS,"The concerned
building",4
786,08-06-2020,"247 AJC BOSE ROAD PTS
HESTING PO PS ALIPUR
ALIPUR 700027",71,9,PTS,"The concerned
building",4
787,08-06-2020,"247 AJC BOSE ROAD PO
PS ALIPUR 700070",71,9,PTS,"The concerned
building",4
788,08-06-2020,"247A J C BOSE ROAD PS
ALIPUR 700027",71,9,PTS,"The concerned
building",4
789,08-06-2020,"247 AJC BOSE ROAD PTS
ALIPUR 700027",71,9,PTS,"The concerned
building",4
790,08-06-2020,"247 AJC BOSE ROAD PO
PSALIPUR 700027",71,9,PTS,"The concerned
building",4
791,08-06-2020,"247 AJC BOSE ROAD PTS
ALIPUR 700027",71,9,PTS,"The concerned
building",4
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
792,08-06-2020,"247AJC BOSE ROAD PTS
ALIPUR 700027",71,9,PTS,"The concerned
building",4
793,08-06-2020,"10 D.L KHAN ROAD,
BHAWANIPUR
kolkata - 700025",71,9,Bhowanipore,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",4
794,08-06-2020,"23B GOBINDA GHOSAL
LANE kolkata - 700025",73,9,Bhowanipore,The flat itself,4
795,08-06-2020,"5 H 15 SHAH RAJAB
ROAD HASTING 700022",75,9,Hastings,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",4
796,08-06-2020,"KAVITHIRTHA SARANI
700023",76,9,Khidderpore,"The affected
flat/the
standalone house",4
797,08-06-2020,"7F LAXMI NARAYAN
GANG GALI 700023",76,9,Khidderpore,The premises itself,4
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
798,08-06-2020,"17 MICHAEL DUTTA
STREET WATGUNGE
700023",76,9,Khidderpore,The premises itself,4
799,08-06-2020,"90/h/2 Dr S basu Road,
Kol - 23",77,9,Ekbalpore,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",4
800,08-06-2020,"19 LINE 4 NO QTR HIDE
ROAD P O BNR P S SOUTH
PORT DT KOLKATA
KOLKATA 700043",78,9,Khidderpore,The flat itself,4
801,08-06-2020,"14 BRAUN FIELD ROW,
kolkata - 700027",78,9,Khidderpore,The premises itself,4
802,08-06-2020,"15/H/8 BROUN FIELD
ROW Kol - 700027",79,9,Ekbalpore,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",4
803,08-06-2020,"29 1 G CHETLA ROAD
CHETLA 700027",82,9,Chetla,The premises itself,4
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
804,08-06-2020,"29 A RAKHAL DAS
AUDDY ROAD CHETLA
700027",82,9,Chetla,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",4
805,08-06-2020,"34 JUDGES COURT RD,
Kol - 27",82,9,Chetla,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",4
806,08-06-2020,"55 KP ROY LANE PS
CHARU MARKET 700070",89,10,Charu Market,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",4
807,08-06-2020,"357/1/12/1 PRINCE
ANWARSHAH ROAD
KOLKATA 700068",93,10,"Prince Anwar
shah",The premises itself,4
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
808,08-06-2020,"36 1 GOLAM MD SHAH
ROAD 700027",94,10,Tollygunge,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",4
809,08-06-2020,"MRBH TOLLYGUNGE
MRBH 700027",94,10,Tollygunge,"The concerned
building",4
810,08-06-2020,"P30 Golf Club Road, Kol -
33",94,10,Tollygunge,The premises itself,4
811,08-06-2020,"C 2 EASTERN Plaza P19
29 EAST PURBACHAL
CANAL ROAD KOLKATA
700078",106,12,"Kalikapur
(Abhisikta)",The flat itself,4
812,08-06-2020,"20 1B RANI SHANKARI
LANE KALIGHAT 700026",73,9,Rajdanga,The flat itself,4
813,08-06-2020,"360 PANCHASAYAR
KOLKATA 700094",109,12,Anandapur,The premises itself,4
814,08-06-2020,"224 OSTAD AMIR KHAN
SARANI HARIDEVPUR
Kolkata - 700082",122,13,Haridevpur,The premises itself,4
815,08-06-2020,"494 PARNASHRI PALLI
700060",131,14,Parnasree,The premises itself,4
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
816,08-06-2020,"34A BANAMALI NASKAR
ROAD 700060",131,14,Parnasree,"The affected
flat/the
standalone house",4
817,08-06-2020,"J 470/A PAHARPUR ROAD
Garden Reach 700024",133,15,Fathepur,The flat itself,4
818,08-06-2020,"113/A PAHAR PUR RD
GARDEN REACH, Kol - 24",135,15,Garden Reach,The premises itself,4
819,08-06-2020,"38/10 BHUBAN MOHAN
ROY RD HARIDEVPUR
Kolkata - 700008",123,16,Behala,The premises itself,4
820,08-06-2020,"28/5,NEW BALLGUNGE
ROAD 700039",67,7,,The flat itself,4
821,08-06-2020,"AJC BOSE ROAD
KOLKATA 700020",70,8,,"The affected
flat/the
standalone house",4
822,08-06-2020,"JSA BLOCK NO 2
FORTWILLIAM 700021",,,,"The concerned
building",4
823,08-06-2020,"13/H/21, PANDITIYA
ROAD KOLKATA 700029",85,8,,The premises itself,4
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
824,08-06-2020,"14 HORA DHOLE LANE
HATKHOLA 700005",,,,"The affected
flat/the
standalone house",4
825,08-06-2020,"BARIK PARA BEHALA
KOLKATA 700034",130,14,,"The affected
flat/the
standalone house",4
826,08-06-2020,"14/139,GOLF CLUB ROAD
KOLKATA KOLKATA
700033",94,10,,The premises itself,4
827,08-06-2020,"JAYKRISHNAPUR
JAYKRISHNSPUR 700015",,,,"The affected
flat/the
standalone house",4
828,08-06-2020,"ABHIRUPA APT 3RD
FLOOR GOPAL NAGAR
ROAD 700015",82,9,,The flat itself,4
829,08-06-2020,"36 A HARA
KUMAR TAGORE
SQUARE ENTALLY 700014",53,6,,The premsies itself,4
830,09-06-2020,"35/2 BT ROAD COSSIPORE
KOLKATA 700002",1,1,Cossipore,The flat itself,3
831,09-06-2020,"12 KHAGENDRA
CHATTERJEE ROAD
COSSIPORE COSSIPORE
700002",6,1,Cossipore,The flat itself,3
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
832,09-06-2020,"53A ARABIND SARANI
KOLKATA KOLKATA",10,2,,The flat itself,3
833,09-06-2020,"53A ARABIND SARANI
KOLKATA KOLKATA",10,2,Hatibagan,The flat itself,3
834,09-06-2020,"72 B RAJA DINENDRA
STREET KOLKATA 700006",15,2,Gouribari,The flat itself,3
835,09-06-2020,"168 ARAVINDA SARANI BAT
TOLLA",15,2,Gouribari,The premises itself,3
836,09-06-2020,69 HARI GHOSH STREET,17,2,Hatibagan,The premises itself,3
837,09-06-2020,69 HARI GHOSH STREET,17,2,Hatibagan,The premises itself,3
838,09-06-2020,28 JAGANNATH SUR LANE,17,2,Hatibagan,The premises itself,3
839,09-06-2020,"30 DURGA CHARAN MITRA
STREET Kolkata - 700006",18,2,Darji Para,The premises itself,3
840,09-06-2020,"108 ARAVINDA SARANI BAT
TALLA",15,3,,The premises itself,3
841,09-06-2020,"95 NARKELDANGA MAIN
ROAD MANICKTALA",31,3,Kankurgachi,The flat itself,3
842,09-06-2020,"2/1 D GHORE BIBI LANE
Kadapara, Phool Bagan,
Kankurgachi, Kol 700054",31,3,Kankurgachi,The premises itself,3
843,09-06-2020,"P71 A CIT RD SCHM-VIM
KANKURGACHI kolkata -
700054",31,3,Kankurgachi,The premises itself,3
844,09-06-2020,"40D ABINASH CHANDRA
BANERJEE LANE
BELIAGHATA 700010",34,3,Beliaghata,The flat itself,3
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
845,09-06-2020,"9/B KALLIMUDDIN SARKAR
LANE, BELEGHATA",34,3,Beliaghata,"The affected
flat/the standalone
house",3
846,09-06-2020,"17 1 SIKDAR PARA STREET
BARABAZAR HQ-KOLKATA
700007",23,4,Burrabazar,"The affected
flat/the standalone
house",3
847,09-06-2020,"17 1 SIKDAR PARA STREET
BARABAZAR HQ-KOLKATA
700007",23,4,Burrabazar,"The affected
flat/the standalone
house",3
848,09-06-2020,"17 1 SIKDAR PARA STREET
BARABAZAR HQ-KOLKATA
700007",23,4,Burrabazar,"The affected
flat/the standalone
house",3
849,09-06-2020,"6 KALI KRISHNA TAGORE ST
Kolkata - 700007",24,4,Posta,The flat itself,3
850,09-06-2020,"123/2/H 16 APC ROAD
KOLKATA KOLKATA 700006",27,4,Manicktala,The flat itself,3
851,09-06-2020,"43 KAILASH BOSE STREET
KOLKATA 700006",27,4,Chalta Bagan,The flat itself,3
852,09-06-2020,"43 KAILASH BOSE ROAD
KOLKATA 700006",27,4,Chalta Bagan,The flat itself,3
853,09-06-2020,"43 KAILASH BOSE STREET
KOLKATA 700006",27,4,Chalta Bagan,The flat itself,3
854,09-06-2020,"58/1/1B RAJA DINENDRA
STREET KOLKATA 700006",28,4,Manicktala,The premises itself,3
855,09-06-2020,"81 BECHU CHATTERJEE
STREET KOLKATA 700009",38,4,Amherst Street,"The affected
flat/the standalone
house",3
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
856,09-06-2020,"21B Pulin Das Street Kol
700009",38,4,Amherst Street,The premises itself,3
857,09-06-2020,"12 rajendra mullick street
near jorasanko thakur bari
barabazar 700007",41,4,Jorasanko,The premises itself,3
858,09-06-2020,"39 A PATUA TOLA LANE
AMHERST STREET KOLKATA
700009",40,5,Amherst Street,The premises itself,3
859,09-06-2020,"36 COLLIN STREET COLLIN
STREET 700007",52,6,Taltala,The flat itself,3
860,09-06-2020,"39 4 ISMAIL STRET
ENTALLY kolkata 700014
Kolkata 700014",54,6,Entally,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",3
861,09-06-2020,"P-128 C I T ROAD ENTALLY
kolkata - 700014",55,6,Entally,The premises itself,3
862,09-06-2020,"2C HAZRA BAGAN LANE
700015",56,7,Ananda Palit,The flat itself,3
863,09-06-2020,"HALDEN AVENUE SILVER
SPRING TANGRA 700105",58,7,Tangra,The flat itself,3
864,09-06-2020,"8 DHAPA Road KOLKATA
700105",58,7,Dhapa,"The affected
flat/the standalone
house",3
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
865,09-06-2020,5 Camac Street,63,7,"Shakespeare
Sarani",The flat itself,3
866,09-06-2020,20 TOPSIA ROAD,66,7,Topsia,The premises itself,3
867,09-06-2020,"104 Picnic Garden Kol -
700039",66,7,Picnic Garden,The flat itself,3
868,09-06-2020,PICNIC GARDEN 1ST LANE,66,7,Picnic Garden,The flat itself,3
869,09-06-2020,"47/2A BOSE PUKUR ROAD
kolkata - 700042",67,7,Bosepukur,The flat itself,3
870,09-06-2020,"17 J BALLYGANGE STATION
ROAD PICNIC GARDEN
700039",68,8,Ballygunge,The premises itself,3
871,09-06-2020,47/1 A HAZRA ROAD,69,8,Hazra,"The affected
flat/the standalone
house",3
872,09-06-2020,"26 DEODAR STREET ,
BALLYGUNGE",69,8,Ballygunge,The flat itself,3
873,09-06-2020,"47B BALARAM BOSE 1ST
LANE KOLKATA 700020
KOLKATA 700020",70,8,Bhowanipore,The flat itself,3
874,09-06-2020,"3 JUSTICE DWARAKANATH
RD LALA LAJPAT ROY
SARANI KOLKATA 700020",70,8,Bhowanipore,"The affected
flat/the standalone
house",3
875,09-06-2020,"18B RAMMOHAN DUTTA
ROAD, KOLKATA-700020",70,8,Bhowanipore,The flat itself,3
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
876,09-06-2020,"11 A DR RAJENDRA ROAD,
Kolkata, 700020",70,8,Bhowanipore,"The affected
flat/the standalone
house",3
877,09-06-2020,"11 A DR RAJENDRA ROAD,
Kolkata, 700020",70,8,Bhowanipore,"The affected
flat/the standalone
house",3
878,09-06-2020,"VASANI HOUSE 4 A ROYD
STREET",70,8,Bhowanipore,The flat itself,3
879,09-06-2020,40/D CHAKRABERIA ROAD,72,8,Padmapukur,The premises itself,3
880,09-06-2020,"223 KALIGHAT ROAD
KALIGHAT 700026",83,8,Kalighat,The premises itself,3
881,09-06-2020,"16A SADANANDA ROAD
KALIGHAT 700026",83,8,Kalighat,"The affected
flat/the standalone
house",3
882,09-06-2020,"22 A LANDSDOWNE PLACE
SARAT BOSE ROAD VIP
BAZAR 799204",85,8,Lansdowne,The premises itself,3
883,09-06-2020,"9B 2 LANSDOWN PLACE 9B
2 LANSDOWN PLACE
700029",85,8,Lansdowne,The flat itself,3
884,09-06-2020,"106/1B MANOHARPUKUR
ROAD kolkata - 700029",85,8,Deshapriya Park,The premises itself,3
885,09-06-2020,"28 A GARIAHAT GARIAHAT
700029",90,8,Gariahat,The flat itself,3
886,09-06-2020,"66/C, SOUTHERN PARK ,
SARAT BOSE ROAD",90,8,Golpark,The premises itself,3
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
887,09-06-2020,"247 AJC BOSE ROAD PO PS
ALIPUR ALIPUR 700027",71,9,PTS,"The concerned
building",3
888,09-06-2020,"247 AJC BOSE ROAD PO PS
ALIPUR ALIPUR 700027",71,9,PTS,"The concerned
building",3
889,09-06-2020,"247 AJC BOSE ROAD PTS
HESTING PO PS ALIPUR
HESTING 700027",71,9,PTS,"The concerned
building",3
890,09-06-2020,"247 AJC BOSE ROAD PTS PS
HESTING HESTING 700027",71,9,PTS,"The concerned
building",3
891,09-06-2020,"247 AJC BOSE ROAD PTS
HESTING PO PS ALIPUR
HESTING 700027",71,9,PTS,"The concerned
building",3
892,09-06-2020,"247 AJC BOSE ROAD PTS
HESTING PO PS ALIPUR
HESTING 700027",71,9,PTS,"The concerned
building",3
893,09-06-2020,"247AJC BOSE ROAD PTS PS
HESTING HESTING 700027",71,9,PTS,"The concerned
building",3
894,09-06-2020,"247AJC BOSE ROAD PTS
HESTING PO PS ALIPUR
HESTING 700027",71,9,PTS,"The concerned
building",3
895,09-06-2020,"247 AJC BOSE ROAD PO PS
ALIPUR ALIPUR 700027",71,9,PTS,"The concerned
building",3
896,09-06-2020,"247 AJC BOSE ROAD PTS
PS HESTING HESTING
700027",71,9,PTS,"The concerned
building",3
,,,,,,,
